,D01_test,D02_test,D03_test,D04_test,D05_test,D06_test,D07_test,D08_test,D09_test,D10_test,D11_test,D12_test,D13_test,D14_test,D15_test,D16_test,D17_test,D18_test,D19_test,D20_test,D21_test,D22_test,D23_test,D24_test
T13,0.9617263031994419,0.9500701824744335,0.9546345139412208,0.9542339818936628,0.9528008818518889,0.9555822328931572,0.9100650195058517,0.8319678983447584,0.8268742409186265,0.8218161683277962,0.8233857087335518,0.8260629486471562,0.8400380462149611,,,,,,,,,,,
T14,0.9617263031994419,0.9500701824744335,0.9546345139412208,0.9542339818936628,0.9528008818518889,0.9555822328931572,0.9100650195058517,0.8319678983447584,0.8268742409186265,0.8218161683277962,0.8233857087335518,0.8260629486471562,0.8400380462149611,0.8356471115091805,,,,,,,,,,
T15,0.9617263031994419,0.9500701824744335,0.9546345139412208,0.9542339818936628,0.9528008818518889,0.9555822328931572,0.9100650195058517,0.8319678983447584,0.8268742409186265,0.8218161683277962,0.8233857087335518,0.8260629486471562,0.8400380462149611,0.8356471115091805,0.8328548105612791,,,,,,,,,
T16,0.9617263031994419,0.9500701824744335,0.9546345139412208,0.9542339818936628,0.9528008818518889,0.9555822328931572,0.9100650195058517,0.8319678983447584,0.8268742409186265,0.8218161683277962,0.8233857087335518,0.8260629486471562,0.8400380462149611,0.8356471115091805,0.8328548105612791,0.8362841774988794,,,,,,,,
T17,0.9617263031994419,0.9500701824744335,0.9546345139412208,0.9542339818936628,0.9528008818518889,0.9555822328931572,0.9100650195058517,0.8319678983447584,0.8268742409186265,0.8218161683277962,0.8233857087335518,0.8260629486471562,0.8400380462149611,0.8356471115091805,0.8328548105612791,0.8362841774988794,0.8312849162011173,,,,,,,
T18,0.9617263031994419,0.9500701824744335,0.9546345139412208,0.9542339818936628,0.9528008818518889,0.9555822328931572,0.9100650195058517,0.8319678983447584,0.8268742409186265,0.8218161683277962,0.8233857087335518,0.8260629486471562,0.8400380462149611,0.8356471115091805,0.8328548105612791,0.8362841774988794,0.8312849162011173,0.8351352865385693,,,,,,
T19,0.9617263031994419,0.9500701824744335,0.9546345139412208,0.9542339818936628,0.9528008818518889,0.9555822328931572,0.9100650195058517,0.8319678983447584,0.8268742409186265,0.8218161683277962,0.8233857087335518,0.8260629486471562,0.8400380462149611,0.8356471115091805,0.8328548105612791,0.8362841774988794,0.8312849162011173,0.8351352865385693,0.8314005352363961,,,,,
T20,0.9617263031994419,0.9500701824744335,0.9546345139412208,0.9542339818936628,0.9528008818518889,0.9555822328931572,0.9100650195058517,0.8319678983447584,0.8268742409186265,0.8218161683277962,0.8233857087335518,0.8260629486471562,0.8400380462149611,0.8356471115091805,0.8328548105612791,0.8362841774988794,0.8312849162011173,0.8351352865385693,0.8314005352363961,0.8331382059430228,,,,
T21,0.9617263031994419,0.9500701824744335,0.9546345139412208,0.9542339818936628,0.9528008818518889,0.9555822328931572,0.9100650195058517,0.8319678983447584,0.8268742409186265,0.8218161683277962,0.8233857087335518,0.8260629486471562,0.8400380462149611,0.8356471115091805,0.8328548105612791,0.8362841774988794,0.8312849162011173,0.8351352865385693,0.8314005352363961,0.8331382059430228,0.832300909648976,,,
T22,0.9617263031994419,0.9500701824744335,0.9546345139412208,0.9542339818936628,0.9528008818518889,0.9555822328931572,0.9100650195058517,0.8319678983447584,0.8268742409186265,0.8218161683277962,0.8233857087335518,0.8260629486471562,0.8400380462149611,0.8356471115091805,0.8328548105612791,0.8362841774988794,0.8312849162011173,0.8351352865385693,0.8314005352363961,0.8331382059430228,0.832300909648976,0.8347222999049164,,
T23,0.9617263031994419,0.9500701824744335,0.9546345139412208,0.9542339818936628,0.9528008818518889,0.9555822328931572,0.9100650195058517,0.8319678983447584,0.8268742409186265,0.8218161683277962,0.8233857087335518,0.8260629486471562,0.8400380462149611,0.8356471115091805,0.8328548105612791,0.8362841774988794,0.8312849162011173,0.8351352865385693,0.8314005352363961,0.8331382059430228,0.832300909648976,0.8347222999049164,0.8392847195142332,
T24,0.9617263031994419,0.9500701824744335,0.9546345139412208,0.9542339818936628,0.9528008818518889,0.9555822328931572,0.9100650195058517,0.8319678983447584,0.8268742409186265,0.8218161683277962,0.8233857087335518,0.8260629486471562,0.8400380462149611,0.8356471115091805,0.8328548105612791,0.8362841774988794,0.8312849162011173,0.8351352865385693,0.8314005352363961,0.8331382059430228,0.832300909648976,0.8347222999049164,0.8392847195142332,0.8356959482085055
